NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33
CLIFTON CITY SCHOOL DISTRICT,NEW JERSEY,NJ,3,98,1,83171000,2465000,15887000,64819000,83035000,45890000,30884000
PASSAIC CO EDUC SERV COMMISSION,NEW JERSEY,NJ,7,98,1,5135000,114000,51000,4970000,5016000,1153000,449000
LAKELAND HIGH SCH DIST,NEW JERSEY,NJ,2,98,1,14386000,196000,5472000,8718000,13971000,8692000,5715000
PASSAIC CNTY-MANCHESTER REG SCHOOL DIST,NEW JERSEY,NJ,2,98,1,8747000,144000,2659000,5944000,8438000,4653000,3107000
PASSAIC CITY SCH DIST,NEW JERSEY,NJ,3,98,1,123932000,7250000,100128000,16554000,121701000,68683000,47371000
ALLOWAY TWP SCH DIST,NEW JERSEY,NJ,1,98,1,4996000,129000,3016000,1851000,4997000,1994000,1396000
ELMER BORO SCH DIST,NEW JERSEY,NJ,1,98,1,2148000,71000,1208000,869000,2109000,618000,496000
ELSINBORO TWP SCH DIST,NEW JERSEY,NJ,1,98,1,1377000,32000,471000,874000,1288000,577000,451000
LOWER ALLOWAY CREEK TWP SCHOOL DIST,NEW JERSEY,NJ,1,98,1,3586000,52000,1200000,2334000,3386000,1876000,1327000
PENNSVILLE SCHOOL DIST,NEW JERSEY,NJ,3,98,1,20432000,736000,9514000,10182000,19478000,12760000,8560000
MANNINGTON TWP SCH DIST,NEW JERSEY,NJ,1,98,1,2392000,181000,707000,1504000,2282000,1119000,892000
OLDMANS TWP SCH DIST,NEW JERSEY,NJ,1,98,1,3725000,104000,1785000,1836000,3382000,1477000,1033000
PENNS GROVE CARNEYS POINT REG SCH DIST,NEW JERSEY,NJ,3,98,1,22361000,1240000,14410000,6711000,22303000,13780000,9673000
WOODSTOWN-PILESGROVE REGIONAL SCHOOL DIST,NEW JERSEY,NJ,3,98,1,13579000,287000,5999000,7293000,13032000,8400000,5716000
PITTSGROVE TWP SCH DIST,NEW JERSEY,NJ,3,98,1,16593000,507000,10389000,5697000,15914000,9867000,6147000
QUINTON TWP SCH DIST,NEW JERSEY,NJ,1,98,1,3819000,139000,2257000,1423000,3740000,1602000,1123000
UPPER PITTSGROVE TWP SCH DIST,NEW JERSEY,NJ,1,98,1,5727000,99000,3265000,2363000,4965000,2060000,1383000
SALEM SCHOOL DISTRICT,NEW JERSEY,NJ,3,98,1,13999000,1240000,9087000,3672000,13527000,8087000,5617000
BEDMINSTER TWP SCH DIST,NEW JERSEY,NJ,1,98,1,9233000,108000,968000,8157000,9697000,3414000,2512000
BERNARDS TWP SCH DIST,NEW JERSEY,NJ,3,98,1,35371000,264000,3408000,31699000,33943000,17727000,12945000
SOMERSET HILLS SCHOOL DISTRICT,NEW JERSEY,NJ,3,98,1,18866000,158000,1645000,17063000,17925000,10896000,7397000
BOUND BROOK BORO SCH DIST,NEW JERSEY,NJ,3,98,1,14836000,428000,4403000,10005000,16811000,8972000,5578000
BRANCHBURG TWP SCH DIST,NEW JERSEY,NJ,1,98,1,20856000,173000,2193000,18490000,23166000,10285000,6475000
BRIDGEWATER-RARITAN REG SCH DT,NEW JERSEY,NJ,3,98,1,71629000,871000,8681000,62077000,68870000,42198000,28455000
FRANKLIN TWP SCH DIST,NEW JERSEY,NJ,3,98,1,61199000,1478000,9436000,50285000,72924000,32433000,21777000
GREEN BROOK SCH DIST,NEW JERSEY,NJ,1,98,1,7627000,72000,887000,6668000,7484000,3340000,2267000
HILLSBOROUGH SCH DIST,NEW JERSEY,NJ,3,98,1,59298000,857000,22335000,36106000,89584000,34341000,24520000
MANVILLE BORO SCH DIST,NEW JERSEY,NJ,3,98,1,11966000,274000,3491000,8201000,11912000,7443000,4554000
MILLSTONE BORO SCH DIST,NEW JERSEY,NJ,6,98,1,453000,0,50000,403000,406000,14000,0
MONTGOMERY TWP SCH DIST,NEW JERSEY,NJ,3,98,1,27217000,259000,2992000,23966000,29391000,15129000,9485000
NORTH PLAINFIELD BORO SCHOOL DIST,NEW JERSEY,NJ,3,98,1,28416000,742000,11067000,16607000,28170000,18635000,12061000
ROCKY HILL BORO SCH DIST,NEW JERSEY,NJ,6,98,1,543000,0,53000,490000,629000,13000,0
SOMERVILLE BORO SCH DIST,NEW JERSEY,NJ,3,98,1,21200000,449000,3842000,16909000,20649000,12962000,9213000
SOUTH BOUND BROOK BORO SCHOOL DIST,NEW JERSEY,NJ,1,98,1,5664000,104000,2404000,3156000,5742000,3021000,2028000
WARREN TWP SCH DIST,NEW JERSEY,NJ,1,98,1,18122000,215000,2132000,15775000,22319000,10583000,7136000
WATCHUNG BORO SCH DIST,NEW JERSEY,NJ,1,98,1,5746000,46000,536000,5164000,5795000,3389000,2247000
WATCHUNG HILLS REGIONAL HIGH SCH DIST,NEW JERSEY,NJ,2,98,1,15801000,87000,1603000,14111000,15968000,9591000,6259000
SOMERSET CO EDUC SERV,NEW JERSEY,NJ,7,98,1,7581000,3000,95000,7483000,6976000,1773000,1367000
ANDOVER REG SCH DIST,NEW JERSEY,NJ,1,98,1,7961000,102000,1691000,6168000,7924000,3609000,2449000
BRANCHVILLE SCH DIST,NEW JERSEY,NJ,6,98,1,1059000,0,138000,921000,1031000,10000,0
BYRAM TWP SCH DIST,NEW JERSEY,NJ,1,98,1,8207000,139000,3052000,5016000,8211000,4875000,3528000
FRANKFORD TWP SCH DIST,NEW JERSEY,NJ,1,98,1,7959000,148000,2322000,5489000,8381000,5139000,3723000
FRANKLIN BORO SCH DIST,NEW JERSEY,NJ,1,98,1,6391000,220000,3171000,3000000,6520000,3976000,2853000
FREDON TWP SCH DIST,NEW JERSEY,NJ,1,98,1,2475000,88000,653000,1734000,2575000,1551000,1117000
GREEN TWP SCH DIST,NEW JERSEY,NJ,1,98,1,5908000,102000,2377000,3429000,5702000,2373000,1710000
HAMBURG BOROUGH SCHOOL DISTRICT,NEW JERSEY,NJ,1,98,1,2886000,93000,1099000,1694000,2907000,1922000,1324000
HAMPTON TWP SCH DIST,NEW JERSEY,NJ,1,98,1,4550000,69000,1287000,3194000,4380000,2699000,1899000
HARDYSTON TWP SCH DIST,NEW JERSEY,NJ,1,98,1,6191000,131000,2043000,4017000,6020000,3433000,2358000
LAFAYETTE TWP SCH DIST,NEW JERSEY,NJ,1,98,1,3041000,74000,625000,2342000,2856000,1769000,1175000
MONTAGUE TWP SCH DIST,NEW JERSEY,NJ,1,98,1,5172000,142000,2037000,2993000,5386000,2072000,1382000
NEWTON TOWN SCH DIST,NEW JERSEY,NJ,3,98,1,16636000,576000,5452000,10608000,16943000,11412000,7592000
OGDENSBURG BORO SCH DIST,NEW JERSEY,NJ,1,98,1,3579000,105000,1892000,1582000,3842000,2312000,1680000
SANDYSTON-WALPACK SCHOOL DIST,NEW JERSEY,NJ,1,98,1,1728000,122000,453000,1153000,1782000,1085000,753000
SPARTA TWP SCH DIST,NEW JERSEY,NJ,3,98,1,29962000,373000,7741000,21848000,45410000,18349000,12314000
STANHOPE BORO SCH DIST,NEW JERSEY,NJ,1,98,1,3647000,200000,1190000,2257000,3658000,2189000,1560000
STILLWATER TWP SCH DIST,NEW JERSEY,NJ,1,98,1,4543000,91000,2189000,2263000,4561000,2838000,2038000
VERNON TWP SCH DIST,NEW JERSEY,NJ,3,98,1,48121000,924000,24638000,22559000,53129000,29514000,20477000
SUSSEX WANTAGE REGIONAL SCHOOL DIST,NEW JERSEY,NJ,1,98,1,15671000,443000,7689000,7539000,15905000,9939000,6882000
SUSSEX CO EDUC SERV COMM,NEW JERSEY,NJ,7,98,1,1601000,0,48000,1553000,1465000,852000,703000
HIGH PT REGIONAL DIST,NEW JERSEY,NJ,2,98,1,15807000,166000,6296000,9345000,15587000,9213000,5806000
HOPATCONG SCHOOL DIST,NEW JERSEY,NJ,3,98,1,27179000,652000,12071000,14456000,27146000,16734000,11143000
KITTATINNY REGIONAL SCH DIST,NEW JERSEY,NJ,2,98,1,12895000,230000,5181000,7484000,13110000,7886000,5251000
LENAPE VALLEY REGIONAL HIGH SCH DIST,NEW JERSEY,NJ,2,98,1,9417000,90000,3841000,5486000,9081000,5453000,3371000
WALLKILL VALLEY REGIONAL HIGH SCH DIST,NEW JERSEY,NJ,2,98,1,9600000,82000,4159000,5359000,9021000,5156000,3606000
BERKELEY HEIGHTS SCH DIST,NEW JERSEY,NJ,3,98,1,26795000,209000,2664000,23922000,27337000,17724000,12100000
CLARK TWP SCHOOL DIST,NEW JERSEY,NJ,3,98,1,25709000,175000,2834000,22700000,23666000,14427000,10318000
CRANFORD TWP SCH DIST,NEW JERSEY,NJ,3,98,1,32731000,435000,4006000,28290000,32248000,21295000,14686000
GARWOOD BORO SCH DIST,NEW JERSEY,NJ,1,98,1,5253000,102000,594000,4557000,4993000,2080000,1469000
HILLSIDE TWP SCH DIST,NEW JERSEY,NJ,3,98,1,28744000,1191000,11925000,15628000,27972000,15888000,10576000
KENILWORTH BORO SCH DIST,NEW JERSEY,NJ,3,98,1,11197000,185000,1231000,9781000,11572000,7011000,4671000
MOUNTAINSIDE BORO SCHOOL DIST,NEW JERSEY,NJ,1,98,1,9133000,65000,795000,8273000,8943000,3408000,2205000
NEW PROVIDENCE BORO SCH DIST,NEW JERSEY,NJ,3,98,1,18524000,186000,1877000,16461000,19148000,12195000,8137000
ROSELLE BORO SCH DIST,NEW JERSEY,NJ,3,98,1,27609000,1309000,10336000,15964000,26422000,14889000,10155000
ROSELLE PARK BORO SCH DIST,NEW JERSEY,NJ,3,98,1,18025000,394000,6041000,11590000,18078000,11875000,7902000
SCOTCH PLAINS FANWOOD REG SCHOOL DIST,NEW JERSEY,NJ,3,98,1,44577000,604000,5344000,38629000,43915000,28869000,19394000
SPRINGFIELD TWP SCH DIST,NEW JERSEY,NJ,3,98,1,20926000,176000,1916000,18834000,19855000,13319000,8645000
UNION TWP SCH DIST,NEW JERSEY,NJ,3,98,1,66153000,1949000,12163000,52041000,68109000,39362000,26034000
WESTFIELD TOWN SCH DIST,NEW JERSEY,NJ,3,98,1,52628000,583000,5670000,46375000,52958000,33455000,22573000
WINFIELD TWP SCH DIST,NEW JERSEY,NJ,1,98,1,5753000,37000,1232000,4484000,4910000,1066000,726000
UNION CO EDUC SERV COMM,NEW JERSEY,NJ,7,98,1,22355000,237000,4487000,17631000,24057000,5263000,3443000
ELIZABETH CITY SCHOOL DISTRICT,NEW JERSEY,NJ,3,98,1,212440000,12751000,155932000,43757000,215899000,106712000,68679000
PLAINFIELD SCHOOL DISTRICT,NEW JERSEY,NJ,3,98,1,74964000,4112000,49438000,21414000,76695000,43500000,28817000
RAHWAY SCHOOL DIST,NEW JERSEY,NJ,3,98,1,34330000,1247000,10268000,22815000,31832000,19629000,13680000
LINDEN CITY SCHOOL DIST,NEW JERSEY,NJ,3,98,1,51109000,1953000,10129000,39027000,51061000,30960000,20761000
ALLAMUCHY TWP SCH DIST,NEW JERSEY,NJ,1,98,1,4812000,113000,586000,4113000,4848000,2110000,1452000
ALPHA BORO SCH DIST,NEW JERSEY,NJ,1,98,1,3287000,87000,1327000,1873000,3283000,1619000,1133000
BELVIDERE TOWN SCH DIST,NEW JERSEY,NJ,3,98,1,7831000,133000,2471000,5227000,8340000,5249000,3486000
BLAIRSTOWN TWP SCH DIST,NEW JERSEY,NJ,1,98,1,5533000,148000,1522000,3863000,5436000,3523000,2576000
FRANKLIN TWP SCH DIST,NEW JERSEY,NJ,1,98,1,2354000,59000,769000,1526000,2422000,1500000,1059000
FRELINGHUYSEN SCH DIST,NEW JERSEY,NJ,1,98,1,2076000,8000,534000,1534000,1986000,1033000,722000
GREENWICH TWP SCH DIST,NEW JERSEY,NJ,1,98,1,5065000,53000,2039000,2973000,4739000,1962000,1322000
HACKETTSTOWN SCH DIST,NEW JERSEY,NJ,3,98,1,18408000,318000,5021000,13069000,18351000,12323000,8026000
HARDWICK TWP SCH DIST,NEW JERSEY,NJ,6,98,1,1026000,0,293000,733000,1000000,5000,0
HARMONY TWP SCH DIST,NEW JERSEY,NJ,1,98,1,4597000,64000,558000,3975000,4240000,1799000,1187000
HOPE TWP SCH DIST,NEW JERSEY,NJ,1,98,1,3148000,63000,1064000,2021000,3034000,1385000,937000
KNOWLTON TWP SCH DIST,NEW JERSEY,NJ,1,98,1,3191000,114000,1196000,1881000,2989000,1751000,1245000
LOPATCONG TWP SCH DIST,NEW JERSEY,NJ,1,98,1,6520000,91000,1887000,4542000,6335000,2477000,1764000
MANSFIELD TWP SCH DIST,NEW JERSEY,NJ,1,98,1,6174000,235000,2182000,3757000,5815000,3438000,2450000
OXFORD TWP SCH DIST,NEW JERSEY,NJ,1,98,1,2528000,66000,921000,1541000,2518000,1102000,709000
POHATCONG TWP SCH DIST,NEW JERSEY,NJ,1,98,1,5815000,94000,1980000,3741000,6707000,2133000,1454000
WASHINGTON BORO SCH DIST,NEW JERSEY,NJ,1,98,1,5366000,166000,2317000,2883000,5452000,3274000,2174000
WASHINGTON TWP SCH DIST,NEW JERSEY,NJ,1,98,1,6273000,133000,2320000,3820000,6102000,3456000,2271000
WHITE TWP SCHOOL DISTRICT,NEW JERSEY,NJ,1,98,1,5536000,104000,1600000,3832000,5664000,2132000,1486000
GREAT MEADOWS REGIONAL SCHOOL DISTRICT,NEW JERSEY,NJ,1,98,1,12357000,167000,5573000,6617000,18751000,4574000,3158000
NORTH WARREN REG SCH DIST,NEW JERSEY,NJ,2,98,1,10532000,95000,3928000,6509000,9934000,5754000,4214000
PHILLIPSBURG TOWN SCHOOL DIST,NEW JERSEY,NJ,3,98,1,37198000,1448000,23084000,12666000,37639000,22438000,15289000
WARREN HILLS REGIONAL SCHOOL DIST,NEW JERSEY,NJ,2,98,1,21021000,267000,9248000,11506000,27577000,11830000,7736000
ALBUQUERQUE SCH DIST,NEW MEXICO,NM,3,98,1,487210000,36018000,366238000,84954000,486554000,284727000,193610000
RESERVE IND SCH DIST,NEW MEXICO,NM,3,98,1,2178000,153000,1769000,256000,2123000,1115000,696000
QUEMADO IND SCH DIST,NEW MEXICO,NM,3,98,1,1918000,246000,1529000,143000,1832000,904000,547000
DEXTER SCHOOL DISTRICT,NEW MEXICO,NM,3,98,1,8860000,705000,7263000,892000,8899000,3661000,2490000
HAGERMAN SCH DIST,NEW MEXICO,NM,3,98,1,3360000,389000,2733000,238000,3402000,1734000,1189000
LAKE ARTHUR SCH DIST,NEW MEXICO,NM,3,98,1,2085000,184000,1740000,161000,2760000,914000,611000
ROSWELL SCH DIST,NEW MEXICO,NM,3,98,1,54251000,4983000,44395000,4873000,54395000,32750000,22766000
CIMARRON SCH DIST,NEW MEXICO,NM,3,98,1,5370000,288000,3843000,1239000,5624000,2619000,1735000
MAXWELL SCH DIST,NEW MEXICO,NM,3,98,1,1453000,132000,1235000,86000,1409000,758000,548000
RATON SCH DIST,NEW MEXICO,NM,3,98,1,9703000,737000,8212000,754000,9337000,4119000,2992000
SPRINGER SCH DIST,NEW MEXICO,NM,3,98,1,2701000,204000,2322000,175000,2686000,1395000,794000
CLOVIS SCH DIST,NEW MEXICO,NM,3,98,1,43779000,6053000,32817000,4909000,45159000,25274000,17647000
GRADY SCH DIST 61,NEW MEXICO,NM,3,98,1,1619000,45000,1450000,124000,1640000,699000,496000
MELROSE SCH DIST,NEW MEXICO,NM,3,98,1,2313000,159000,1834000,320000,2352000,1102000,706000
TEXICO SCH DIST,NEW MEXICO,NM,3,98,1,3538000,271000,2890000,377000,3391000,1952000,1388000
FT SUMNER SCH DIST,NEW MEXICO,NM,3,98,1,3308000,263000,2694000,351000,3296000,1745000,1179000
GADSDEN SCH DIST,NEW MEXICO,NM,3,98,1,69243000,9832000,52666000,6745000,70714000,37355000,25005000
HATCH SCH DIST,NEW MEXICO,NM,3,98,1,11592000,2155000,8814000,623000,11658000,4993000,3265000
LAS CRUCES SCH DIST,NEW MEXICO,NM,3,98,1,123882000,12933000,93279000,17670000,121960000,68529000,44819000
ARTESIA SCH DIST,NEW MEXICO,NM,3,98,1,22736000,1664000,15729000,5343000,27001000,11876000,8161000
CARLSBAD SCH DIST,NEW MEXICO,NM,3,98,1,36928000,3020000,27948000,5960000,36148000,21153000,14839000
LOVING SCH DIST,NEW MEXICO,NM,3,98,1,4179000,623000,3135000,421000,3808000,1878000,1257000
COBRE CONS SCH DIST,NEW MEXICO,NM,3,98,1,14154000,1625000,10395000,2134000,17786000,7014000,4375000
SILVER CONS SCH DIST,NEW MEXICO,NM,3,98,1,23129000,2305000,18191000,2633000,22638000,12427000,8729000
SANTA ROSA CONS SCH DIST,NEW MEXICO,NM,3,98,1,6932000,872000,5301000,759000,6656000,3337000,2092000
VAUGHN SCH DIST,NEW MEXICO,NM,3,98,1,1587000,130000,1203000,254000,1454000,614000,399000
MOSQUERO SCH DIST,NEW MEXICO,NM,3,98,1,1572000,48000,1355000,169000,1633000,442000,282000
ROY SCH DIST,NEW MEXICO,NM,3,98,1,1169000,85000,994000,90000,1223000,487000,318000
LORDSBURG SCH DIST,NEW MEXICO,NM,3,98,1,7060000,589000,5448000,1023000,6549000,3247000,2111000
ANIMAS SCHOOL DIST,NEW MEXICO,NM,3,98,1,4043000,270000,3232000,541000,4066000,1888000,1197000
HOBBS SCH DIST,NEW MEXICO,NM,3,98,1,38495000,3501000,29190000,5804000,39863000,21592000,15395000
EUNICE PUBLIC SCHOOL DIST,NEW MEXICO,NM,3,98,1,4583000,416000,3487000,680000,4686000,2425000,1710000
JAL PUB SCH MUN DIST,NEW MEXICO,NM,3,98,1,3468000,333000,2727000,408000,3463000,1985000,1371000
LOVINGTON SCH DIST,NEW MEXICO,NM,3,98,1,17091000,2270000,12163000,2658000,18514000,8716000,6204000
TATUM SCH DIST,NEW MEXICO,NM,3,98,1,3069000,259000,2378000,432000,3005000,1734000,1187000
CAPITAN SCH DIST,NEW MEXICO,NM,3,98,1,4020000,292000,3115000,613000,3677000,2009000,1385000
CARRIZOZO SCH DIST,NEW MEXICO,NM,3,98,1,1832000,158000,1489000,185000,1849000,928000,598000
CORONA SCH DIST,NEW MEXICO,NM,3,98,1,1456000,62000,978000,416000,1375000,561000,341000
HONDO VALLEY SCH DIST,NEW MEXICO,NM,3,98,1,2020000,274000,1579000,167000,2399000,819000,525000
RUIDOSO SCH DIST,NEW MEXICO,NM,3,98,1,15810000,1942000,11441000,2427000,18022000,8742000,6006000
LOS ALAMOS SCH DIST,NEW MEXICO,NM,3,98,1,25737000,7589000,14990000,3158000,26285000,16931000,10788000
DEMING SCH DIST,NEW MEXICO,NM,3,98,1,25843000,3430000,20192000,2221000,25009000,14166000,10395000
GALLUP MCKINLEY CO SCHS,NEW MEXICO,NM,3,98,1,83165000,37033000,36819000,9313000,79605000,45859000,28562000
ZUNI SCHOOL DISTRICT,NEW MEXICO,NM,3,98,1,14591000,9598000,4228000,765000,14358000,7921000,5130000
MORA IND SCH DIST,NEW MEXICO,NM,3,98,1,6903000,1238000,5021000,644000,6581000,2798000,1742000
WAGON MOUND SCH DIST 12,NEW MEXICO,NM,3,98,1,2020000,343000,1520000,157000,2027000,1063000,656000
ALAMOGORDO SCH DIST,NEW MEXICO,NM,3,98,1,35445000,5158000,26997000,3290000,34751000,20784000,14279000
CLOUDCROFT SCH DIST,NEW MEXICO,NM,3,98,1,3746000,255000,2999000,492000,3542000,1969000,1306000
TULAROSA SCH DIST,NEW MEXICO,NM,3,98,1,7799000,1351000,6003000,445000,7510000,4317000,2892000
SAN JON SCH DIST,NEW MEXICO,NM,3,98,1,1620000,118000,1406000,96000,1638000,944000,647000
TUCUMCARI PUBLIC SCHOOLS,NEW MEXICO,NM,3,98,1,10644000,1035000,8803000,806000,10299000,4749000,3065000
HOUSE MUNICIPAL SCHOOLS,NEW MEXICO,NM,3,98,1,1175000,74000,937000,164000,1123000,574000,405000
LOGAN MUNICIPAL SCHOOLS,NEW MEXICO,NM,3,98,1,2297000,152000,1940000,205000,2109000,1262000,866000
ESPANOLA SCH DIST 45,NEW MEXICO,NM,3,98,1,29540000,3516000,23889000,2135000,28398000,16070000,10056000
DULCE IND SCH DIST,NEW MEXICO,NM,3,98,1,6584000,2821000,1571000,2192000,6168000,2919000,1898000
CHAMA VALLEY SCHOOL DIST,NEW MEXICO,NM,3,98,1,4847000,394000,3944000,509000,4532000,2412000,1381000
JEMEZ MOUNTAIN SCHOOL DISTRICT,NEW MEXICO,NM,3,98,1,4690000,447000,2666000,1577000,4574000,1903000,1126000
ELIDA SCH DIST,NEW MEXICO,NM,3,98,1,1174000,46000,1029000,99000,1230000,597000,437000
PORTALES SCH DIST,NEW MEXICO,NM,3,98,1,14631000,1267000,11513000,1851000,13973000,8086000,5478000
FLOYD SCH DIST,NEW MEXICO,NM,3,98,1,2097000,276000,1615000,206000,2177000,926000,674000
DORA SCHOOLS DIST,NEW MEXICO,NM,3,98,1,1892000,102000,1624000,166000,1897000,998000,702000
BERNALILLO SCH DIST,NEW MEXICO,NM,3,98,1,26523000,7354000,15733000,3436000,25617000,13242000,8530000
CUBA IND SCHS DIST 20,NEW MEXICO,NM,3,98,1,6703000,2243000,3809000,651000,6218000,2958000,2040000
RIO RANCHO PUBLIC SCHOOLS,NEW MEXICO,NM,3,98,1,48511000,1694000,38344000,8473000,54960000,23125000,16801000
JEMEZ VALLEY SCHOOL DISTRICT,NEW MEXICO,NM,3,98,1,5776000,873000,3556000,1347000,5391000,1788000,1168000
AZTEC SCH DIST,NEW MEXICO,NM,3,98,1,18487000,931000,13733000,3823000,19426000,9484000,6502000
BLOOMFIELD SCH DIST,NEW MEXICO,NM,3,98,1,21344000,3203000,13637000,4504000,21645000,10685000,6792000
FARMINGTON SCH DIST 5,NEW MEXICO,NM,3,98,1,53863000,4802000,39965000,9096000,63449000,28082000,20038000
CENTRAL CONS SCH DIST,NEW MEXICO,NM,3,98,1,53484000,23653000,19778000,10053000,58355000,26785000,17232000
LAS VEGAS CITY SCH DIST,NEW MEXICO,NM,3,98,1,14728000,1084000,11834000,1810000,15131000,7658000,5037000
LAS VEGAS WEST SCHOOL DISTRICT,NEW MEXICO,NM,3,98,1,17747000,4013000,12467000,1267000,18290000,8441000,5082000
PECOS IND SCH DIST,NEW MEXICO,NM,3,98,1,8337000,953000,6787000,597000,8606000,3175000,1981000
SANTA FE CITY SCH DIST,NEW MEXICO,NM,3,98,1,76031000,5157000,53015000,17859000,71584000,40067000,26006000
POJOAQUE VALLEY SCH DIST,NEW MEXICO,NM,3,98,1,13737000,1814000,9579000,2344000,11917000,6135000,4149000
TRUTH OR CONSEQUENCES,NEW MEXICO,NM,3,98,1,10363000,1040000,8046000,1277000,9813000,5646000,3764000
MAGDALENA SCH DIST 12,NEW MEXICO,NM,3,98,1,5252000,1258000,3558000,436000,5036000,1855000,1141000
SOCORRO CONS SCH DIST,NEW MEXICO,NM,3,98,1,15600000,1398000,12764000,1438000,16391000,6431000,4270000
PENASCO IND SCH DIST,NEW MEXICO,NM,3,98,1,6119000,924000,4908000,287000,6111000,2934000,1856000
TAOS CITY SCH DIST,NEW MEXICO,NM,3,98,1,20929000,2513000,15667000,2749000,23036000,11176000,7229000
MESA VISTA CONSOLIDATED SCH DIST,NEW MEXICO,NM,3,98,1,7068000,2417000,4392000,259000,6206000,2871000,1726000
QUESTA SCHOOL DIST,NEW MEXICO,NM,3,98,1,5596000,477000,4321000,798000,5386000,2684000,1583000
ESTANCIA MUN SCH DIST,NEW MEXICO,NM,3,98,1,7402000,452000,5830000,1120000,7422000,2946000,2028000
MORIARTY SCH DIST 8,NEW MEXICO,NM,3,98,1,26968000,1362000,22284000,3322000,27001000,12601000,9002000
MOUNTAINAIR SCH DIST,NEW MEXICO,NM,3,98,1,2800000,315000,2317000,168000,2722000,1477000,1008000
CLAYTON SCH DIST,NEW MEXICO,NM,3,98,1,5414000,450000,4393000,571000,5124000,2651000,1786000
DES MOINES SCH DIST,NEW MEXICO,NM,3,98,1,1643000,126000,1331000,186000,1657000,781000,520000
BELEN SCH DIST,NEW MEXICO,NM,3,98,1,26966000,3007000,20659000,3300000,26533000,13617000,9051000
LOS LUNAS SCH DIST,NEW MEXICO,NM,3,98,1,44254000,3718000,35429000,5107000,46422000,23326000,15170000
GRANTS/CIBOLA COUNTY SCHOOLS,NEW MEXICO,NM,3,98,1,22002000,3927000,16271000,1804000,21297000,11177000,7655000
BUFFALO CITY SCH DIST,NEW YORK,NY,3,98,1,468066000,57981000,306864000,103221000,472078000,276048000,212056000
ROCHESTER CITY SCH DIST,NEW YORK,NY,3,98,1,405869000,41085000,227429000,137355000,418071000,231179000,160836000
NEW YORK CITY SCH DIST,NEW YORK,NY,3,98,1,9155552000,870540000,3910582000,4374430000,10799265000,5539285000,4435869000
SYRACUSE CITY SCH DIST,NEW YORK,NY,3,98,1,225729000,24044000,144886000,56799000,222677000,142617000,102513000
YONKERS CITY SCH DIST,NEW YORK,NY,3,98,1,284510000,17444000,99807000,167259000,283086000,174151000,126586000
BERNE KNOX-WESTERLO CENTRAL SCH DIST,NEW YORK,NY,3,98,1,12181000,357000,6493000,5331000,12041000,7711000,5504000
BETHLEHEM CENTRAL SCH,NEW YORK,NY,3,98,1,42558000,619000,9872000,32067000,45759000,26834000,17697000
RAVENA COEYMANS SELKIRK CENTRAL SCH DIST,NEW YORK,NY,3,98,1,26493000,1023000,10114000,15356000,25313000,16807000,12074000
COHOES CITY SCH DIST,NEW YORK,NY,3,98,1,19952000,821000,10252000,8879000,23126000,12009000,8262000
SOUTH COLONIE CENTRAL SCH DIST,NEW YORK,NY,3,98,1,51605000,943000,13770000,36892000,52046000,33630000,24253000
NORTH COLONIE CENTRAL SCHOOL DISTRICT,NEW YORK,NY,3,98,1,45525000,789000,8611000,36125000,50405000,30035000,20430000
MENANDS UNION FREE SCH DIST,NEW YORK,NY,1,98,1,3571000,47000,228000,3296000,3259000,1772000,1331000
MAPLEWOOD-COLONIE COMMON SCH DIST,NEW YORK,NY,1,98,1,1604000,47000,442000,1115000,1477000,855000,640000
GREEN ISLAND UNION FREE SCH DIST,NEW YORK,NY,3,98,1,2927000,64000,1218000,1645000,2727000,1823000,1379000
GUIDERLAND CENTRAL SCH DIST,NEW YORK,NY,3,98,1,53300000,748000,16407000,36145000,63628000,32961000,23150000
VOORHEESVILLE CENTRAL SCH,NEW YORK,NY,3,98,1,13825000,180000,4192000,9453000,12644000,8208000,5938000
WATERVLIET CITY SCH DIST,NEW YORK,NY,3,98,1,13755000,947000,7313000,5495000,15589000,7812000,5894000
ALBANY CITY SCHOOL DIST,NEW YORK,NY,3,98,1,112628000,13160000,23578000,75890000,106556000,64714000,44733000
ALFRED-ALMOND CENTRAL SCH DIST 1,NEW YORK,NY,3,98,1,6779000,190000,4171000,2418000,6975000,4037000,2953000
ANDOVER CENTRAL SCH DIST,NEW YORK,NY,3,98,1,4586000,256000,2914000,1416000,4594000,2387000,1647000
ANGELICA-BELMONT CENTRAL SCHOOL DISTRICT,NEW YORK,NY,3,98,1,8465000,496000,6264000,1705000,7968000,5016000,3425000
BELFAST CENTRAL SCH DIST,NEW YORK,NY,3,98,1,4442000,353000,3067000,1022000,5066000,2634000,1948000
BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,NEW YORK,NY,3,98,1,11232000,572000,9391000,1269000,10587000,6667000,4745000
CANASERAGA CENTRAL SCH DIST,NEW YORK,NY,3,98,1,3663000,92000,2326000,1245000,3357000,2161000,1543000
CUBA-RUSHFORD SCHOOL DISTRICT,NEW YORK,NY,3,98,1,14173000,506000,10172000,3495000,18103000,7419000,5188000
FRIENDSHIP CENTRAL SCH DIST,NEW YORK,NY,3,98,1,4562000,332000,3313000,917000,4554000,2735000,1991000
